stop_id,feature_name
9599,Schedule display
9599,Bench near stop
9599,Crosswalk near stop
9599,Curb ramp near stop
9599,Pavement at front door
9599,Lighting at stop
9599,Lighting at stop
9599,Shelter
9599,Sidewalk at stop
9599,Garbage Can
9599,Traffic signal
9600,Pavement at back door
9600,Schedule display
9600,Bench near stop
9600,Crosswalk near stop
9600,Curb ramp near stop
9600,Pavement at front door
9600,Lighting at stop
9600,Shelter
9600,Sidewalk at stop
9600,Garbage Can
9600,Traffic signal
9601,Schedule display
9601,Bench near stop
9601,Curb ramp near stop
9601,Lighting at stop
9601,Sidewalk at stop
9602,Pavement at back door
9602,Schedule display
9602,Bench near stop
9602,Curb ramp near stop
9602,Pavement at front door
9602,Sidewalk at stop
9602,Sidewalk at stop
9603,Pavement at back door
9603,Schedule display
9603,Bench near stop
9603,Crosswalk near stop
9603,Curb ramp near stop
9603,Pavement at front door
9603,Lighting at stop
9603,Shelter
9603,Sidewalk at stop
9603,Traffic signal
9604,TransitTracker sign
9604,Schedule display
9604,Bench near stop
9604,Bench near stop
9604,Crosswalk near stop
9604,Curb ramp near stop
9604,Pavement at front door
9604,Lighting at stop
9604,Shelter
9604,Sidewalk at stop
9606,Pavement at back door
9606,Schedule display
9606,Pavement at front door
9606,Sidewalk at stop
9607,Curb ramp near stop
9607,Pavement at front door
9607,Sidewalk at stop
9610,TransitTracker sign
9610,Pavement at back door
9610,Schedule display
9610,Bike parking
9610,Bench near stop
9610,Curb ramp near stop
9610,Pavement at front door
9610,Lighting at stop
9610,Shelter
9610,Sidewalk at stop
9610,Telephone near stop
9611,Pavement at back door
9611,Schedule display
9611,Pavement at front door
9611,Sidewalk at stop
9614,Schedule display
9614,Bench near stop
9614,Crosswalk near stop
9614,Curb ramp near stop
9614,Lighting at stop
9614,Sidewalk at stop
9614,Traffic signal
9615,Pavement at back door
9615,Schedule display
9615,Lighting at stop
9621,TransitTracker sign
9621,Pavement at back door
9621,Schedule display
9621,Bike parking
9621,Bench near stop
9621,Curb ramp near stop
9621,Pavement at front door
9621,Lighting at stop
9621,Shelter
9621,Sidewalk at stop
9621,Garbage Can
9621,Telephone near stop
9623,Pavement at back door
9623,Schedule display
9623,Curb ramp near stop
9623,Pavement at front door
9623,Lighting at stop
9623,Sidewalk at stop
9624,Schedule display
9624,Bike parking
9624,Bench near stop
9624,Elevator
9624,Protection from the weather
9624,Garbage Can
9624,Telephone near stop
9625,Pavement at back door
9625,Bike parking
9625,Pavement at front door
9625,Lighting at stop
9625,Protection from the weather
9625,Sidewalk at stop
9627,Pavement at back door
9627,Schedule display
9627,Bench near stop
9627,Crosswalk near stop
9627,Pavement at front door
9627,Sidewalk at stop
9627,Garbage Can
9627,Traffic signal
9628,Schedule display
9628,Crosswalk near stop
9628,Lighting at stop
9628,Lighting at stop
9628,Garbage Can
9628,Traffic signal
9633,Pavement at back door
9633,Bench near stop
9633,Crosswalk near stop
9633,Curb ramp near stop
9633,Pavement at front door
9633,Lighting at stop
9633,Shelter
9633,Sidewalk at stop
9633,Traffic signal
9634,Lighting at stop
9635,Pavement at back door
9635,Schedule display
9635,Bench near stop
9635,Crosswalk near stop
9635,Curb ramp near stop
9635,Pavement at front door
9635,Lighting at stop
9635,Lighting at stop
9635,Shelter
9635,Sidewalk at stop
9635,Traffic signal
9636,Pavement at back door
9636,Schedule display
9636,Crosswalk near stop
9636,Curb ramp near stop
9636,Pavement at front door
9636,Lighting at stop
9636,Sidewalk at stop
9636,Traffic signal
9639,Pavement at back door
9639,Schedule display
9639,Bench near stop
9639,Crosswalk near stop
9639,Curb ramp near stop
9639,Pavement at front door
9639,Lighting at stop
9639,Shelter
9639,Sidewalk at stop
9639,Garbage Can
9639,Traffic signal
9641,Schedule display
9642,Pavement at back door
9642,Schedule display
9642,Bench near stop
9642,Bench near stop
9642,Bench near stop
9642,Pavement at front door
9642,Shelter
9642,Sidewalk at stop
9644,Pavement at back door
9644,Schedule display
9644,Pavement at front door
9644,Sidewalk at stop
9648,TransitTracker sign
9648,Pavement at back door
9648,Schedule display
9648,Bench near stop
9648,Crosswalk near stop
9648,Curb ramp near stop
9648,Pavement at front door
9648,Lighting at stop
9648,Lighting at stop
9648,Lighting at stop
9648,Shelter
9648,Sidewalk at stop
9648,Garbage Can
9648,Traffic signal
9650,Pavement at back door
9650,Curb ramp near stop
9650,Pavement at front door
9650,Lighting at stop
9650,Shelter
9650,Sidewalk at stop
9650,Garbage Can
9650,Telephone near stop
9652,Pavement at back door
9652,Curb ramp near stop
9652,Pavement at front door
9652,Lighting at stop
9652,Sidewalk at stop
9652,Garbage Can
9652,Telephone near stop
9654,Pavement at back door
9654,Pavement at front door
9654,Sidewalk at stop
9663,Pavement at back door
9663,Schedule display
9663,Curb ramp near stop
9663,Pavement at front door
9663,Sidewalk at stop
9664,Pavement at back door
9664,Schedule display
9664,Crosswalk near stop
9664,Pavement at front door
9664,Sidewalk at stop
9665,Pavement at back door
9665,Schedule display
9665,Crosswalk near stop
9665,Curb ramp near stop
9665,Pavement at front door
9665,Lighting at stop
9665,Sidewalk at stop
9665,Traffic signal
9667,Schedule display
9667,Curb ramp near stop
9667,Pavement at front door
9667,Lighting at stop
9667,Sidewalk at stop
9668,Pavement at back door
9668,Schedule display
9668,Pavement at front door
9668,Lighting at stop
9668,Sidewalk at stop
9669,Pavement at back door
9669,Schedule display
9669,Pavement at front door
9669,Sidewalk at stop
9670,Pavement at back door
9670,Schedule display
9670,Bench near stop
9670,Curb ramp near stop
9670,Pavement at front door
9670,Lighting at stop
9670,Sidewalk at stop
9671,Pavement at back door
9671,Schedule display
9671,Curb ramp near stop
9671,Pavement at front door
9671,Sidewalk at stop
9672,Pavement at back door
9672,Schedule display
9672,Crosswalk near stop
9672,Curb ramp near stop
9672,Pavement at front door
9672,Sidewalk at stop
9672,Traffic signal
9673,Pavement at back door
9673,Schedule display
9673,Curb ramp near stop
9673,Pavement at front door
9673,Lighting at stop
9673,Sidewalk at stop
9674,Pavement at back door
9674,Schedule display
9674,Bench near stop
9674,Crosswalk near stop
9674,Curb ramp near stop
9674,Pavement at front door
9674,Sidewalk at stop
9674,Traffic signal
9675,Pavement at back door
9675,Schedule display
9675,Curb ramp near stop
9675,Pavement at front door
9675,Sidewalk at stop
9676,Pavement at back door
9676,Schedule display
9676,Bench near stop
9676,Pavement at front door
9676,Lighting at stop
9676,Sidewalk at stop
9677,Pavement at back door
9677,Schedule display
9677,Crosswalk near stop
9677,Curb ramp near stop
9677,Pavement at front door
9677,Lighting at stop
9677,Sidewalk at stop
9677,Traffic signal
9678,Pavement at back door
9678,Schedule display
9678,Curb ramp near stop
9678,Pavement at front door
9678,Lighting at stop
9678,Sidewalk at stop
9679,Pavement at back door
9679,Schedule display
9679,Curb ramp near stop
9679,Pavement at front door
9679,Lighting at stop
9679,Sidewalk at stop
9680,Pavement at back door
9680,Schedule display
9680,Bench near stop
9680,Curb ramp near stop
9680,Pavement at front door
9680,Lighting at stop
9680,Sidewalk at stop
9681,Pavement at back door
9681,Schedule display
9681,Curb ramp near stop
9681,Pavement at front door
9681,Lighting at stop
9681,Sidewalk at stop
9682,Pavement at back door
9682,Schedule display
9682,Curb ramp near stop
9682,Pavement at front door
9682,Lighting at stop
9682,Sidewalk at stop
9683,Pavement at back door
9683,Schedule display
9683,Bench near stop
9683,Crosswalk near stop
9683,Curb ramp near stop
9683,Pavement at front door
9683,Sidewalk at stop
9683,Traffic signal
9684,Pavement at back door
9684,Schedule display
9684,Curb ramp near stop
9684,Pavement at front door
9684,Sidewalk at stop
9685,Schedule display
9685,Curb ramp near stop
9685,Sidewalk at stop
9686,Schedule display
9686,Sidewalk at stop
9687,Pavement at back door
9687,Schedule display
9687,Crosswalk near stop
9687,Curb ramp near stop
9687,Pavement at front door
9687,Sidewalk at stop
9687,Traffic signal
9688,Pavement at back door
9688,Schedule display
9688,Crosswalk near stop
9688,Curb ramp near stop
9688,Pavement at front door
9688,Lighting at stop
9688,Sidewalk at stop
9688,Traffic signal
9689,Pavement at back door
9689,Schedule display
9689,Bench near stop
9689,Crosswalk near stop
9689,Curb ramp near stop
9689,Pavement at front door
9689,Lighting at stop
9689,Lighting at stop
9689,Shelter
9689,Sidewalk at stop
9689,Traffic signal
9694,Schedule display
9694,Curb ramp near stop
9694,Sidewalk at stop
9695,Schedule display
9695,Curb ramp near stop
9695,Lighting at stop
9695,Sidewalk at stop
9696,Schedule display
9696,Curb ramp near stop
9696,Lighting at stop
9696,Sidewalk at stop
9697,Pavement at back door
9697,Schedule display
9697,Crosswalk near stop
9697,Curb ramp near stop
9697,Pavement at front door
9697,Lighting at stop
9697,Sidewalk at stop
9698,Schedule display
9698,Lighting at stop
9698,Sidewalk at stop
9699,Schedule display
9700,Pavement at back door
9700,Schedule display
9700,Crosswalk near stop
9700,Curb ramp near stop
9700,Pavement at front door
9700,Sidewalk at stop
9700,Traffic signal
9701,Schedule display
9701,Crosswalk near stop
9701,Curb ramp near stop
9701,Sidewalk at stop
9701,Traffic signal
9703,Pavement at back door
9703,Schedule display
9703,Crosswalk near stop
9703,Curb ramp near stop
9703,Pavement at front door
9703,Lighting at stop
9703,Sidewalk at stop
9703,Traffic signal
9704,Pavement at back door
9704,Schedule display
9704,Crosswalk near stop
9704,Curb ramp near stop
9704,Pavement at front door
9704,Sidewalk at stop
9704,Traffic signal
9705,Schedule display
9705,Sidewalk at stop
9706,Schedule display
9706,Sidewalk at stop
9707,Schedule display
9707,Curb ramp near stop
9707,Sidewalk at stop
9709,Pavement at back door
9709,Schedule display
9709,Bike rack at stop
9709,Bench near stop
9709,Crosswalk near stop
9709,Curb ramp near stop
9709,Pavement at front door
9709,Lighting at stop
9709,Sidewalk at stop
9709,Garbage Can
9709,Telephone near stop
9709,Traffic signal
9715,Pavement at back door
9715,Schedule display
9715,Crosswalk near stop
9715,Curb ramp near stop
9715,Pavement at front door
9715,Lighting at stop
9715,Sidewalk at stop
9715,Traffic signal
9716,Pavement at back door
9716,Schedule display
9716,Curb ramp near stop
9716,Pavement at front door
9716,Lighting at stop
9716,Sidewalk at stop
9717,Schedule display
9717,Lighting at stop
9718,Pavement at back door
9718,Schedule display
9718,Pavement at front door
9718,Sidewalk at stop
9719,TransitTracker sign
9719,Pavement at back door
9719,Schedule display
9719,Bench near stop
9719,Pavement at front door
9719,Lighting at stop
9719,Shelter
9719,Sidewalk at stop
9722,Schedule display
9723,Pavement at back door
9723,Schedule display
9723,Bench near stop
9723,Pavement at front door
9723,Lighting at stop
9723,Shelter
9723,Sidewalk at stop
9724,Schedule display
9724,Garbage Can
9726,Schedule display
9726,Crosswalk near stop
9726,Curb ramp near stop
9726,Sidewalk at stop
9726,Traffic signal
9755,Pavement at back door
9755,Schedule display
9755,Bench near stop
9755,Crosswalk near stop
9755,Curb ramp near stop
9755,Pavement at front door
9755,Lighting at stop
9755,Sidewalk at stop
9755,Garbage Can
9756,Schedule display
9756,Bench near stop
9756,Bench near stop
9756,Crosswalk near stop
9756,Pavement at front door
9756,Sidewalk at stop
9756,Traffic signal
9757,TransitTracker sign
9757,Schedule display
9757,Bench near stop
9757,Shelter
9757,Shelter
9757,Garbage Can
9757,Telephone near stop
9758,TransitTracker sign
9758,Schedule display
9758,Bench near stop
9758,Shelter
9758,Shelter
9758,Garbage Can
9760,Schedule display
9760,Curb ramp near stop
9760,Pavement at front door
9760,Sidewalk at stop
9761,Schedule display
9763,Curb ramp near stop
9763,Lighting at stop
9763,Sidewalk at stop
9764,Pavement at back door
9764,Schedule display
9764,Crosswalk near stop
9764,Curb ramp near stop
9764,Pavement at front door
9764,Lighting at stop
9764,Sidewalk at stop
9764,Traffic signal
9765,Pavement at front door
9765,Lighting at stop
9765,Sidewalk at stop
9766,Pavement at back door
9766,Schedule display
9766,Crosswalk near stop
9766,Curb ramp near stop
9766,Pavement at front door
9766,Sidewalk at stop
9766,Traffic signal
9767,Pavement at back door
9767,Schedule display
9767,Bench near stop
9767,Curb ramp near stop
9767,Pavement at front door
9767,Lighting at stop
9767,Shelter
9767,Sidewalk at stop
9767,Garbage Can
9767,Traffic signal
9772,Pavement at back door
9772,Schedule display
9772,Bench near stop
9772,Crosswalk near stop
9772,Curb ramp near stop
9772,Pavement at front door
9772,Lighting at stop
9772,Shelter
9772,Sidewalk at stop
9772,Traffic signal
9773,Pavement at back door
9773,Schedule display
9773,Pavement at front door
9773,Sidewalk at stop
9775,Pavement at back door
9775,Schedule display
9775,Crosswalk near stop
9775,Pavement at front door
9775,Lighting at stop
9775,Sidewalk at stop
9775,Traffic signal
9776,Schedule display
9776,Garbage Can
9781,Pavement at back door
9781,Crosswalk near stop
9781,Curb ramp near stop
9781,Pavement at front door
9781,Lighting at stop
9781,Sidewalk at stop
9781,Traffic signal
9782,Pavement at back door
9782,Crosswalk near stop
9782,Curb ramp near stop
9782,Pavement at front door
9782,Lighting at stop
9782,Sidewalk at stop
9785,Pavement at back door
9785,Curb ramp near stop
9785,Pavement at front door
9785,Sidewalk at stop
9790,Schedule display
9790,Bench near stop
9790,Crosswalk near stop
9790,Curb ramp near stop
9790,Lighting at stop
9790,Sidewalk at stop
9790,Traffic signal
9791,Schedule display
9791,Bench near stop
9791,Crosswalk near stop
9791,Curb ramp near stop
9791,Lighting at stop
9791,Sidewalk at stop
9791,Traffic signal
9792,Pavement at back door
9792,Schedule display
9792,Crosswalk near stop
9792,Curb ramp near stop
9792,Pavement at front door
9792,Lighting at stop
9792,Sidewalk at stop
9792,Traffic signal
9793,Pavement at back door
9793,Schedule display
9793,Bench near stop
9793,Crosswalk near stop
9793,Curb ramp near stop
9793,Pavement at front door
9793,Lighting at stop
9793,Sidewalk at stop
9793,Traffic signal
9795,Pavement at back door
9795,Schedule display
9795,Pavement at front door
9795,Sidewalk at stop
9808,Schedule display
9808,Crosswalk near stop
9808,Curb ramp near stop
9808,Traffic signal
9811,Pavement at back door
9811,Schedule display
9811,Pavement at front door
9811,Lighting at stop
9811,Sidewalk at stop
9818,Schedule display
9818,Bike parking
9818,Bench near stop
9818,Shelter
9818,Garbage Can
9818,Telephone near stop
9819,Schedule display
9819,Bike parking
9819,Bench near stop
9819,Protection from the weather
9819,Garbage Can
9819,Telephone near stop
9819,Ticket machine near stop
9821,TransitTracker sign
9821,TransitTracker sign
9821,Schedule display
9821,Bike parking
9821,Bench near stop
9821,Protection from the weather
9821,Garbage Can
9821,Telephone near stop
9822,Schedule display
9822,Bike parking
9822,Bench near stop
9822,Shelter
9822,Garbage Can
9822,Telephone near stop
9822,Ticket machine near stop
9823,Schedule display
9823,Bench near stop
9823,Bench near stop
9823,Shelter
9823,Garbage Can
9823,Telephone near stop
9824,Schedule display
9824,Bench near stop
