stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
6670,6670,NE 122nd & San Rafael,northeast one hundred twentysecond & san ruh fell,Northbound stop in Portland (Stop ID 6670),45.536922,-122.537439,B,https://trimet.org/home/stop/6670,0,,North,Nearside
6671,6671,NE 122nd & San Rafael,northeast one hundred twentysecond & san ruh fell,Southbound stop in Portland (Stop ID 6671),45.53699,-122.537728,B,https://trimet.org/home/stop/6671,0,,South,Farside
6672,6672,NE 122nd & Shaver,northeast one hundred twentysecond & shaver,Southbound stop in Portland (Stop ID 6672),45.552134,-122.537412,B,https://trimet.org/home/stop/6672,0,,South,Nearside
6673,6673,NE 122nd & Stanton,northeast one hundred twentysecond & stanton,Northbound stop in Portland (Stop ID 6673),45.542651,-122.537345,B,https://trimet.org/home/stop/6673,0,,North,Nearside
6674,6674,NE 122nd & Stanton,northeast one hundred twentysecond & stanton,Southbound stop in Portland (Stop ID 6674),45.54287,-122.537639,B,https://trimet.org/home/stop/6674,0,,South,Nearside
6675,6675,SE 122nd & Woodward Pl,southeast one hundred twentysecond & woodword place,Northbound stop in Portland (Stop ID 6675),45.500823,-122.537506,B,https://trimet.org/home/stop/6675,0,,North,Opposite
6676,6676,SE 122nd & Woodward Pl,southeast one hundred twentysecond & woodword place,Southbound stop in Portland (Stop ID 6676),45.500651,-122.537814,B,https://trimet.org/home/stop/6676,0,,South,Farside
6682,6682,NE 125th Pl & Riverwood 40,northeast 125th place & riverwood 40,Eastbound stop in Portland (Stop ID 6682),45.553025,-122.533474,B,https://trimet.org/home/stop/6682,0,,East,Nearside
6683,6683,NE 125th Pl & Shaver,northeast 125th place & shaver,Northbound stop in Portland (Stop ID 6683),45.552154,-122.534504,B,https://trimet.org/home/stop/6683,0,,North,Farside
6688,6688,SE 13th & Clatsop,southeast 13th & clatsop,Northbound stop in Portland (Stop ID 6688),45.460702,-122.652897,B,https://trimet.org/home/stop/6688,0,,North,Nearside
6689,6689,SW 13th & Custer,southwest 13th & custer,Northbound stop in Portland (Stop ID 6689),45.469602,-122.69202,B,https://trimet.org/home/stop/6689,0,,North,Nearside
6691,6691,SE 13th & Knapp,southeast 13th & knapp,Northbound stop in Portland (Stop ID 6691),45.471388,-122.652904,B,https://trimet.org/home/stop/6691,0,,North,Nearside
6693,6693,SE 13th & Lambert,southeast 13th & lambert,Northbound stop in Portland (Stop ID 6693),45.468484,-122.652906,B,https://trimet.org/home/stop/6693,0,,North,Nearside
6694,6694,SE 13th & Lambert,southeast 13th & lambert,Southbound stop in Portland (Stop ID 6694),45.46869,-122.653076,B,https://trimet.org/home/stop/6694,0,,South,Nearside
6707,6707,SE 13th & Sellwood,southeast 13th & sellwood,Southbound stop in Portland (Stop ID 6707),45.471594,-122.653065,B,https://trimet.org/home/stop/6707,0,,South,Nearside
6708,6708,SE 13th & Tacoma,southeast 13th & tacoma,Northbound stop in Portland (Stop ID 6708),45.464201,-122.65291,B,https://trimet.org/home/stop/6708,0,,North,Nearside
6709,6709,SE 13th & Tacoma,southeast 13th & tacoma,Southbound stop in Portland (Stop ID 6709),45.464071,-122.653077,B,https://trimet.org/home/stop/6709,0,,South,Farside
6711,6711,SE 13th & Umatilla,southeast 13th & umatilla,Northbound stop in Portland (Stop ID 6711),45.462807,-122.652916,B,https://trimet.org/home/stop/6711,0,,North,Nearside
6713,6713,NE 132nd & Brazee,northeast 132nd & bruh-zee,Southbound stop in Portland (Stop ID 6713),45.540627,-122.527146,B,https://trimet.org/home/stop/6713,0,,South,Nearside
6714,6714,NE 132nd & Eugene,northeast 132nd & eugene,Northbound stop in Portland (Stop ID 6714),45.53904,-122.526978,B,https://trimet.org/home/stop/6714,0,,North,Farside
6715,6715,NE 132nd & Eugene,northeast 132nd & eugene,Southbound stop in Portland (Stop ID 6715),45.538636,-122.527192,B,https://trimet.org/home/stop/6715,0,,South,Nearside
6716,6716,NE 132nd & Knott,northeast 132nd & knot,Northbound stop in Portland (Stop ID 6716),45.542007,-122.526932,B,https://trimet.org/home/stop/6716,0,,North,Opposite
6718,6718,NE 132nd & San Rafael,northeast 132nd & san ruh fell,Southbound stop in Portland (Stop ID 6718),45.537316,-122.527212,B,https://trimet.org/home/stop/6718,0,,South,Nearside
6719,6719,NE 133rd & Shaver,northeast 133rd & shaver,Southbound stop in Portland (Stop ID 6719),45.552454,-122.525872,B,https://trimet.org/home/stop/6719,0,,South,Nearside
6720,6720,NE 135th & Fremont,northeast 135th & fre mont,Southbound stop in Portland (Stop ID 6720),45.547732,-122.523712,B,https://trimet.org/home/stop/6720,0,,South,Farside
6722,6722,NE 135th & Rose Parkway,northeast 135th & rose parkway,Southbound stop in Portland (Stop ID 6722),45.545671,-122.523602,B,https://trimet.org/home/stop/6722,0,,South,Nearside
6723,6723,6000 Block SE 136th,6000 block southeast 136th,Northbound stop in Portland (Stop ID 6723),45.478269,-122.523489,B,https://trimet.org/home/stop/6723,0,,North,At
6725,6725,SE 136th & Center,southeast 136th & center,Northbound stop in Portland (Stop ID 6725),45.493922,-122.523452,B,https://trimet.org/home/stop/6725,0,,North,Farside
6728,6728,SE 136th & Mall,southeast 136th & mall,Northbound stop in Portland (Stop ID 6728),45.490469,-122.523473,B,https://trimet.org/home/stop/6728,0,,North,Nearside
6729,6729,SE 136th & Ramona,southeast 136th & ramona,Northbound stop in Portland (Stop ID 6729),45.479856,-122.523481,B,https://trimet.org/home/stop/6729,0,,North,Opposite
6730,6730,SE 136th & Ramona,southeast 136th & ramona,Southbound stop in Portland (Stop ID 6730),45.480137,-122.523639,B,https://trimet.org/home/stop/6730,0,,South,Nearside
6731,6731,SE 136th & Rhone,southeast 136th & rhone,Northbound stop in Portland (Stop ID 6731),45.496164,-122.523451,B,https://trimet.org/home/stop/6731,0,,North,Farside
6735,6735,SW 14th Dr & Battaglia,southwest 14th drive & battagglia,Eastbound stop in Gresham (Stop ID 6735),45.486462,-122.458858,B,https://trimet.org/home/stop/6735,0,,East,Nearside
6736,6736,SW 14th Dr & Battaglia,southwest 14th drive & battagglia,Westbound stop in Gresham (Stop ID 6736),45.486606,-122.458836,B,https://trimet.org/home/stop/6736,0,,West,Opposite
6737,6737,SW 14th Dr & Binford,southwest 14th drive & binford,Eastbound stop in Gresham (Stop ID 6737),45.48604,-122.460616,B,https://trimet.org/home/stop/6737,0,,East,Nearside
6738,6738,SW 14th Dr & Binford,southwest 14th drive & binford,Westbound stop in Gresham (Stop ID 6738),45.486155,-122.460461,B,https://trimet.org/home/stop/6738,0,,West,Opposite
6739,6739,SW 14th Dr & Birdsdale,southwest 14th drive & birdzdale,Eastbound stop in Gresham (Stop ID 6739),45.486709,-122.455651,B,https://trimet.org/home/stop/6739,0,,East,Nearside
6740,6740,SW 14th Dr & Birdsdale,southwest 14th drive & birdzdale,Westbound stop in Gresham (Stop ID 6740),45.486822,-122.455235,B,https://trimet.org/home/stop/6740,0,,West,Opposite
6742,6742,SW 14th Dr & Tegart,southwest 14th drive & tegart,Eastbound stop in Gresham (Stop ID 6742),45.486619,-122.464195,B,https://trimet.org/home/stop/6742,0,,East,Farside
6743,6743,SW 14th Dr & Tegart,southwest 14th drive & tegart,Westbound stop in Gresham (Stop ID 6743),45.486739,-122.464364,B,https://trimet.org/home/stop/6743,0,,West,Opposite
6744,6744,SW 14th Dr & Pleasant View Dr,southwest 14th drive & pleasant view drive,Eastbound stop in Gresham (Stop ID 6744),45.486579,-122.467929,B,https://trimet.org/home/stop/6744,0,,East,Nearside
6745,6745,SW 14th Dr & Pleasant View,southwest 14th drive & pleasant view,Westbound stop in Gresham (Stop ID 6745),45.486727,-122.467218,B,https://trimet.org/home/stop/6745,0,,West,Nearside
6746,6746,NE 141st & Failing,northeast 141st & fail ing,Northbound stop in Portland (Stop ID 6746),45.551514,-122.519565,B,https://trimet.org/home/stop/6746,0,,North,Nearside
6747,6747,NE 141st & Beech,northeast 141st & beech,Southbound stop in Portland (Stop ID 6747),45.549472,-122.517839,B,https://trimet.org/home/stop/6747,0,,South,Farside
6748,6748,NE 141st & Failing,northeast 141st & fail ing,Southbound stop in Portland (Stop ID 6748),45.551175,-122.519367,B,https://trimet.org/home/stop/6748,0,,South,Farside
6749,6749,NE 141st & Fremont,northeast 141st & fre mont,Southbound stop in Portland (Stop ID 6749),45.547925,-122.517858,B,https://trimet.org/home/stop/6749,0,,South,Nearside
6750,6750,NE 141st & Milton Ct,northeast 141st & milton court,Northbound stop in Portland (Stop ID 6750),45.549065,-122.517677,B,https://trimet.org/home/stop/6750,0,,North,Farside
6755,6755,NE 143rd & Fremont Ct,northeast 143rd & fre mont court,Northbound stop in Portland (Stop ID 6755),45.546733,-122.515439,B,https://trimet.org/home/stop/6755,0,,North,Nearside
6765,6765,NE 145th & Fremont,northeast 145th & fre mont,Northbound stop in Portland (Stop ID 6765),45.547505,-122.513353,B,https://trimet.org/home/stop/6765,0,,North,Nearside
6771,6771,NE 15th & Ainsworth,northeast 15th & ains-worth,Northbound stop in Portland (Stop ID 6771),45.566183,-122.649957,B,https://trimet.org/home/stop/6771,0,,North,Nearside
6772,6772,NE 15th & Ainsworth,northeast 15th & ains-worth,Southbound stop in Portland (Stop ID 6772),45.566516,-122.650078,B,https://trimet.org/home/stop/6772,0,,South,Nearside
6773,6773,NE 15th & Alberta,northeast 15th & alberta,Northbound stop in Portland (Stop ID 6773),45.558986,-122.649647,B,https://trimet.org/home/stop/6773,0,,North,Nearside
6774,6774,NE 15th & Alberta,northeast 15th & alberta,Southbound stop in Portland (Stop ID 6774),45.559199,-122.649779,B,https://trimet.org/home/stop/6774,0,,South,Nearside
6777,6777,NE 15th & Brazee,northeast 15th & bruh-zee,Northbound stop in Portland (Stop ID 6777),45.540426,-122.650377,B,https://trimet.org/home/stop/6777,0,,North,Nearside
6778,6778,NE 15th & Brazee,northeast 15th & bruh-zee,Southbound stop in Portland (Stop ID 6778),45.540605,-122.650516,B,https://trimet.org/home/stop/6778,0,,South,Nearside
6779,6779,NE 15th & Weidler,northeast 15th & weidler,Southbound stop in Portland (Stop ID 6779),45.534453,-122.650588,B,https://trimet.org/home/stop/6779,0,,South,Nearside
6780,6780,NE 15th & Dekum,northeast 15th & deekum,Northbound stop in Portland (Stop ID 6780),45.571763,-122.649982,B,https://trimet.org/home/stop/6780,0,,North,Nearside
6783,6783,NE 15th & Failing,northeast 15th & fail ing,Northbound stop in Portland (Stop ID 6783),45.550674,-122.650304,B,https://trimet.org/home/stop/6783,0,,North,Nearside
6784,6784,NE 15th & Failing,northeast 15th & fail ing,Southbound stop in Portland (Stop ID 6784),45.550858,-122.650462,B,https://trimet.org/home/stop/6784,0,,South,Nearside
6785,6785,NE 15th & Fremont,northeast 15th & fre mont,Northbound stop in Portland (Stop ID 6785),45.548137,-122.650322,B,https://trimet.org/home/stop/6785,0,,North,Nearside
6786,6786,NE 15th & Fremont,northeast 15th & fre mont,Southbound stop in Portland (Stop ID 6786),45.548465,-122.650474,B,https://trimet.org/home/stop/6786,0,,South,Nearside
6787,6787,NE 15th & Going,northeast 15th & going,Northbound stop in Portland (Stop ID 6787),45.556254,-122.64966,B,https://trimet.org/home/stop/6787,0,,North,Nearside
6788,6788,NE 15th & Going,northeast 15th & going,Southbound stop in Portland (Stop ID 6788),45.556447,-122.649797,B,https://trimet.org/home/stop/6788,0,,South,Nearside
6789,6789,NE 15th & Halsey,northeast 15th & haulzy,Southbound stop in Portland (Stop ID 6789),45.533238,-122.650564,B,https://trimet.org/home/stop/6789,0,,South,Farside
6790,6790,NE 15th & Holman,northeast 15th & hol'man,Northbound stop in Portland (Stop ID 6790),45.568371,-122.649887,B,https://trimet.org/home/stop/6790,0,,North,Nearside
6792,6792,NE 15th & Jarrett,northeast 15th & jarrett,Northbound stop in Portland (Stop ID 6792),45.564439,-122.649976,B,https://trimet.org/home/stop/6792,0,,North,Nearside
6793,6793,NE 15th & Jarrett,northeast 15th & jarrett,Southbound stop in Portland (Stop ID 6793),45.564667,-122.650139,B,https://trimet.org/home/stop/6793,0,,South,Nearside
6794,6794,NE 15th & Junior,northeast 15th & junior,Southbound stop in Portland (Stop ID 6794),45.571272,-122.650118,B,https://trimet.org/home/stop/6794,0,,South,Nearside
6795,6795,NE 15th & Killingsworth,northeast 15th & killings worth,Northbound stop in Portland (Stop ID 6795),45.562622,-122.64963,B,https://trimet.org/home/stop/6795,0,,North,Nearside
6796,6796,NE 15th & Killingsworth,northeast 15th & killings worth,Southbound stop in Portland (Stop ID 6796),45.562823,-122.650147,B,https://trimet.org/home/stop/6796,0,,South,Nearside
6797,6797,NE 15th & Holman,northeast 15th & hol'man,Southbound stop in Portland (Stop ID 6797),45.568122,-122.650056,B,https://trimet.org/home/stop/6797,0,,South,Farside
6799,6799,NE 15th & Knott,northeast 15th & knot,Northbound stop in Portland (Stop ID 6799),45.541972,-122.650355,B,https://trimet.org/home/stop/6799,0,,North,Nearside
6800,6800,NE 15th & Knott,northeast 15th & knot,Southbound stop in Portland (Stop ID 6800),45.54222,-122.650542,B,https://trimet.org/home/stop/6800,0,,South,Nearside
6801,6801,NE 15th & Mason,northeast 15th & mason,Northbound stop in Portland (Stop ID 6801),45.553019,-122.650259,B,https://trimet.org/home/stop/6801,0,,North,Nearside
6802,6802,NE 15th & Mason,northeast 15th & mason,Southbound stop in Portland (Stop ID 6802),45.55321,-122.650434,B,https://trimet.org/home/stop/6802,0,,South,Nearside
6803,6803,NE 15th & Rosa Parks Way,northeast 15th & rosa parks way,Northbound stop in Portland (Stop ID 6803),45.569737,-122.649981,B,https://trimet.org/home/stop/6803,0,,North,Nearside
6804,6804,NE 15th & Rosa Parks Way,northeast 15th & rosa parks way,Southbound stop in Portland (Stop ID 6804),45.569938,-122.650112,B,https://trimet.org/home/stop/6804,0,,South,Nearside
6805,6805,NE 15th & Prescott,northeast 15th & prescott,Southbound stop in Portland (Stop ID 6805),45.555221,-122.650258,B,https://trimet.org/home/stop/6805,0,,South,Farside
6808,6808,NE 15th & Siskiyou,northeast 15th & siskiyou,Northbound stop in Portland (Stop ID 6808),45.545077,-122.650328,B,https://trimet.org/home/stop/6808,0,,North,Nearside
6809,6809,NE 15th & Siskiyou,northeast 15th & siskiyou,Southbound stop in Portland (Stop ID 6809),45.545286,-122.650483,B,https://trimet.org/home/stop/6809,0,,South,Nearside
6810,6810,NE 15th & Prescott,northeast 15th & prescott,Northbound stop in Portland (Stop ID 6810),45.555348,-122.649859,B,https://trimet.org/home/stop/6810,0,,North,Nearside
6813,6813,NE 15th & Sumner,northeast 15th & sumner,Southbound stop in Portland (Stop ID 6813),45.560416,-122.649781,B,https://trimet.org/home/stop/6813,0,,South,Nearside
6814,6814,NE 15th & Sumner,northeast 15th & sumner,Northbound stop in Portland (Stop ID 6814),45.560247,-122.649641,B,https://trimet.org/home/stop/6814,0,,North,Nearside
6815,6815,NE 15th & Thompson,northeast 15th & thompson,Northbound stop in Portland (Stop ID 6815),45.538927,-122.650374,B,https://trimet.org/home/stop/6815,0,,North,Nearside
6816,6816,NE 15th & Thompson,northeast 15th & thompson,Southbound stop in Portland (Stop ID 6816),45.539086,-122.650538,B,https://trimet.org/home/stop/6816,0,,South,Nearside
6817,6817,NE 15th & Tillamook,"northeast 15th & ,till-a-mook",Southbound stop in Portland (Stop ID 6817),45.537173,-122.65055,B,https://trimet.org/home/stop/6817,0,,South,Farside
6818,6818,NE 16th & Multnomah,northeast 16th & multnomah,Southbound stop in Portland (Stop ID 6818),45.531857,-122.649632,B,https://trimet.org/home/stop/6818,0,,South,Nearside
6828,6828,NW 158th & Greenbrier Pkwy,northwest 158th & greenbriar parkway,Northbound stop in Beaverton (Stop ID 6828),45.526718,-122.839447,B,https://trimet.org/home/stop/6828,0,,North,Farside
6829,6829,NW 158th & Greenbrier Pkwy,northwest 158th & greenbriar parkway,Southbound stop in Beaverton (Stop ID 6829),45.526413,-122.83975,B,https://trimet.org/home/stop/6829,0,,South,Opposite
6830,6830,SW 158th & Jay,southwest 158th & jay,Northbound stop in Beaverton (Stop ID 6830),45.510069,-122.839868,B,https://trimet.org/home/stop/6830,0,,North,Farside
6832,6832,SW 158th & Walker,southwest 158th & walker,Northbound stop in Beaverton (Stop ID 6832),45.516932,-122.839477,B,https://trimet.org/home/stop/6832,0,,North,Farside
6833,6833,SW 158th & Walker,southwest 158th & walker,Southbound stop in Beaverton (Stop ID 6833),45.51635,-122.839802,B,https://trimet.org/home/stop/6833,0,,South,Farside
6834,6834,NE 15th & Hancock,northeast 15th & hancock,Northbound stop in Portland (Stop ID 6834),45.536339,-122.650398,B,https://trimet.org/home/stop/6834,0,,North,Nearside
6835,6835,16th & Harrison,16th & harrison,Westbound stop in Oregon City (Stop ID 6835),45.359463,-122.591444,B,https://trimet.org/home/stop/6835,0,,West,Nearside
6836,6836,16th & Harrison,16th & harrison,Eastbound stop in Oregon City (Stop ID 6836),45.359438,-122.591695,B,https://trimet.org/home/stop/6836,0,,East,Nearside
6837,6837,16th & Jackson,16th & jackson,Westbound stop in Oregon City (Stop ID 6837),45.360332,-122.59316,B,https://trimet.org/home/stop/6837,0,,West,Nearside
6839,6839,NE 16th & Sandy,northeast 16th & sandy,Northbound stop in Portland (Stop ID 6839),45.52422,-122.649464,B,https://trimet.org/home/stop/6839,0,,North,Nearside
6840,6840,16th & Taylor,16th & taylor,Eastbound stop in Oregon City (Stop ID 6840),45.358684,-122.590184,B,https://trimet.org/home/stop/6840,0,,East,Nearside
6841,6841,16th & Taylor,16th & taylor,Westbound stop in Oregon City (Stop ID 6841),45.358718,-122.589948,B,https://trimet.org/home/stop/6841,0,,West,Nearside
